2012,May,21,-3,14.3,5.4,60.4,-6.1,8.9,189.1
2012,Jun,22.9,3.8,16.2,9.1,147.7,0.1,9.9,130.8
2012,Jul,23.7,4.9,18,10,85.3,1,9.2,138
2012,Aug,22.2,7,19.1,11.5,78.1,2.3,9.7,151.5
2012,Sep,22.2,0.5,16.2,7.7,83.4,-3.7,11.7,158.1
2012,Oct,14.7,-0.6,11.9,4.9,71,-3.3,9.8,86.8
2012,Nov,14.2,-2.4,9.5,3.3,72,-6.7,11,97.9
2012,Dec,13.8,-3.3,8.4,2.4,52.3,-8.9,12.2,69.4
2013,Jan,13.8,-5.3,7.9,1.9,94.4,-10.3,11.5,37
2013,Feb,13,-3.3,7.2,1.3,47.3,-8,10.9,72.5
2013,Mar,9.9,-3.8,6,0.2,85.5,-8.1,11.7,69.6
2013,Apr,16.6,-5.6,11.1,2.6,40.1,-10.1,12.8,165.4
2013,May,19.6,-0.5,14.5,5.5,45.8,-5.3,11.8,194.4
2013,Jun,22.2,4,17.9,7.6,60.8,-0.3,9.4,210.4
2013,Jul,26.2,8.5,21.9,11.6,68.8,5.1,7.2,237
2013,Aug,22.9,7.9,19.8,11.4,48.5,4.5,9.6,130.3
2013,Sep,23.3,3.5,16.9,9.1,35.1,0.6,10.2,138.5
2013,Oct,19.4,1.8,14.8,8.6,127.8,-1.5,11,95.2
2013,Nov,13.9,-2.9,9.2,3.5,26.6,-5.7,10.5,80.3
2013,Dec,15,0.7,9.9,4,83.2,-5,14.6,51.3
2014,Jan,12.9,-1.5,8.5,2.9,101.6,-5.7,12.7,64.5
2014,Feb,12,-2.5,8.7,2.5,88.5,-5.8,15.9,101.2
2014,Mar,15.4,-3.3,10.5,3.1,53.7,-7.1,12.1,121
2014,Apr,16.4,-1.1,13.6,4.1,34.2,-5.3,9.8,185.9
2014,May,20.3,1.7,15.2,7.4,91.5,-1,9.9,146.2
2014,Jun,23.5,3,18.6,8.6,36.2,-1.4,7.6,202.6
2014,Jul,24.1,5.1,20.6,11.1,35,2.2,8.7,182.8
2014,Aug,21.6,3.3,18,9.8,173,-0.3,11.4,158.6
2014,Sep,22,3.7,17.8,8.4,26.5,0.3,6.5,141.2
2014,Oct,18.9,-0.6,14.8,7,90.2,-3.4,11.5,115.3
2014,Nov,15,-2.4,10.9,4.5,140.9,-6.4,9.1,63.1
2014,Dec,13.2,-3.9,7.9,2.8,55.9,-9.7,13.9,81.9
